Date,High_CAT,Low_CAT,Open_CAT,Close_CAT,Volume_CAT
2020-12-23,179.2899932861328,177.00999450683594,177.4499969482422,178.4199981689453,1862500
2020-12-24,179.85000610351562,178.35000610351562,179.4499969482422,179.55999755859375,585700
2020-12-28,181.1199951171875,178.30999755859375,180.47999572753906,178.3699951171875,1508800
2020-12-29,179.3800048828125,175.11000061035156,179.1699981689453,176.64999389648438,1490300
2020-12-30,182.22999572753906,178.69000244140625,179.77000427246094,180.0399932861328,2720600
2020-12-31,182.10000610351562,178.75,180.25,182.02000427246094,1717800
2021-01-04,185.97999572753906,180.25,183.0,182.14999389648438,4078300
2021-01-05,185.8000030517578,181.2100067138672,181.2100067138672,183.63999938964844,2933700
2021-01-06,197.27999877929688,186.14999389648438,187.14999389648438,193.86000061035156,8034700
2021-01-07,197.3699951171875,192.1999969482422,196.85000610351562,194.22999572753906,5297500
2021-01-08,195.25999450683594,191.32000732421875,193.85000610351562,194.25999450683594,3186600
2021-01-11,195.4600067138672,190.30999755859375,191.55999755859375,193.86000061035156,2540800
2021-01-12,198.0,193.30999755859375,194.67999267578125,197.5399932861328,2466100
2021-01-13,200.1699981689453,195.8000030517578,198.7899932861328,195.88999938964844,3154700
2021-01-14,197.91000366210938,195.36000061035156,196.10000610351562,197.39999389648438,2486600
2021-01-15,195.7100067138672,190.8800048828125,195.66000366210938,194.6199951171875,3317100
2021-01-19,196.11000061035156,193.44000244140625,194.2899932861328,194.05999755859375,2361200
2021-01-20,193.89999389648438,190.4199981689453,192.66000366210938,192.33999633789062,2501100
2021-01-21,193.72000122070312,190.0500030517578,192.35000610351562,192.19000244140625,1951200
2021-01-22,192.82000732421875,189.30999755859375,190.85000610351562,191.94000244140625,2027000
2021-01-25,191.3699951171875,186.97000122070312,190.55999755859375,187.33999633789062,3837100
2021-01-26,189.41000366210938,186.8300018310547,187.60000610351562,187.2100067138672,2506000
2021-01-27,185.5500030517578,179.33999633789062,184.1999969482422,180.6300048828125,4095300
2021-01-28,187.61000061035156,181.30999755859375,182.25999450683594,184.33999633789062,3445400
2021-01-29,188.82000732421875,180.72999572753906,183.5,182.83999633789062,4541400
2021-02-01,186.8000030517578,182.02000427246094,185.9600067138672,184.72000122070312,2738200
2021-02-02,192.77999877929688,185.63999938964844,186.5,192.5,5265400
2021-02-03,191.52999877929688,189.05999755859375,190.91000366210938,191.4499969482422,2979000
2021-02-04,192.61000061035156,190.1999969482422,192.0,191.64999389648438,2253800
2021-02-05,194.3300018310547,190.00999450683594,192.52000427246094,193.0,2240000
2021-02-08,197.5399932861328,194.6699981689453,195.0,197.4499969482422,2725700
2021-02-09,198.66000366210938,194.88999938964844,197.5399932861328,197.27999877929688,2331600
2021-02-10,199.7100067138672,196.25999450683594,198.5,197.72000122070312,2816400
2021-02-11,198.4199981689453,194.38999938964844,197.58999633789062,198.35000610351562,2178200
2021-02-12,198.75999450683594,196.75999450683594,197.97999572753906,197.99000549316406,1804200
2021-02-16,205.17999267578125,199.24000549316406,199.75,202.3800048828125,3722700
2021-02-17,202.89999389648438,199.7899932861328,202.38999938964844,202.3000030517578,2290400
2021-02-18,202.8800048828125,198.5800018310547,201.5500030517578,199.9199981689453,2345800
2021-02-19,211.4600067138672,202.6999969482422,203.25,209.91000366210938,4937300
2021-02-22,218.8699951171875,209.33999633789062,209.6300048828125,218.05999755859375,4578300
2021-02-23,220.74000549316406,213.27999877929688,219.52999877929688,220.17999267578125,4125100
2021-02-24,226.6699981689453,219.8800048828125,220.41000366210938,222.47000122070312,4925000
2021-02-25,224.39999389648438,219.72000122070312,223.6199951171875,221.82000732421875,4313000
2021-02-26,222.39999389648438,215.82000732421875,220.75,215.8800048828125,4461300
2021-03-01,222.5800018310547,218.89999389648438,219.30999755859375,219.75999450683594,2871200
2021-03-02,219.33999633789062,215.00999450683594,218.69000244140625,215.82000732421875,2854300
2021-03-03,217.5500030517578,212.00999450683594,212.13999938964844,214.91000366210938,2664000
2021-03-04,216.6699981689453,208.47000122070312,214.47999572753906,212.77000427246094,3568400
2021-03-05,220.77999877929688,211.5,214.33999633789062,220.16000366210938,3602300
2021-03-08,224.3000030517578,218.2100067138672,220.97000122070312,221.5800018310547,3048700
2021-03-09,222.3300018310547,216.13999938964844,221.3800048828125,216.8000030517578,2902400
2021-03-10,222.0500030517578,217.19000244140625,217.72999572753906,221.05999755859375,2435800
2021-03-11,223.60000610351562,219.14999389648438,223.0,219.75999450683594,2960000
2021-03-12,229.02000427246094,218.1199951171875,219.0,229.0,4756500
2021-03-15,231.8000030517578,225.8300018310547,228.8699951171875,230.74000549316406,4215300
2021-03-16,231.2100067138672,224.77000427246094,227.72000122070312,226.4600067138672,3539200
2021-03-17,234.3000030517578,227.1300048828125,228.1300048828125,233.6300048828125,3518500
2021-03-18,237.77999877929688,229.74000549316406,234.0,230.67999267578125,4336200
2021-03-19,229.64999389648438,224.0500030517578,228.75,225.2899932861328,7485100
2021-03-22,227.17999267578125,223.57000732421875,226.6199951171875,226.02000427246094,2211600
2021-03-23,225.24000549316406,216.64999389648438,222.05999755859375,218.25,4017600
2021-03-24,227.11000061035156,220.50999450683594,220.50999450683594,221.22999572753906,4258000
2021-03-25,224.97000122070312,216.0399932861328,219.22999572753906,224.25,2901800
2021-03-26,229.83999633789062,225.2100067138672,226.35000610351562,229.5,3040100
2021-03-29,231.85000610351562,227.7100067138672,228.10000610351562,230.22000122070312,3003200
2021-03-30,234.72000122070312,231.13999938964844,231.1999969482422,233.0800018310547,3139100
2021-03-31,237.00999450683594,228.85000610351562,234.35000610351562,231.8699951171875,4512300
2021-04-01,235.0,227.58999633789062,231.3000030517578,232.74000549316406,3787100
2021-04-05,235.66000366210938,232.3699951171875,235.0,233.7100067138672,2323400
2021-04-06,236.67999267578125,230.22999572753906,232.5,230.63999938964844,2614500
2021-04-07,234.19000244140625,229.35000610351562,231.9600067138672,230.41000366210938,2449600
2021-04-08,231.0500030517578,227.1699981689453,230.1300048828125,230.47999572753906,2158900
2021-04-09,232.1999969482422,227.5399932861328,231.3000030517578,230.75,2482900
2021-04-12,231.3000030517578,228.92999267578125,230.3000030517578,230.92999267578125,1688200
2021-04-13,233.5,228.0500030517578,233.41000366210938,229.35000610351562,2286400
2021-04-14,234.22000122070312,229.5500030517578,229.60000610351562,232.5800018310547,2491000
2021-04-15,233.44000244140625,230.74000549316406,233.14999389648438,232.52000427246094,1860200
2021-04-16,235.94000244140625,232.27000427246094,234.6199951171875,233.36000061035156,2128400
2021-04-19,233.10000610351562,229.91000366210938,232.89999389648438,232.38999938964844,1712600
2021-04-20,231.3000030517578,225.60000610351562,230.89999389648438,227.6300048828125,2815800
2021-04-21,232.61000061035156,226.02000427246094,227.32000732421875,232.4600067138672,1977700
2021-04-22,233.42999267578125,228.77000427246094,233.25,228.88999938964844,2410700
2021-04-23,231.64999389648438,227.8800048828125,229.36000061035156,230.11000061035156,3458300
2021-04-26,232.85000610351562,229.9600067138672,230.57000732421875,230.55999755859375,1864800
2021-04-27,230.86000061035156,228.0800018310547,230.2899932861328,230.33999633789062,1959300
2021-04-28,233.72000122070312,229.3800048828125,230.0500030517578,232.3000030517578,2965300
2021-04-29,235.1999969482422,223.1999969482422,235.0,227.47000122070312,5442400
2021-04-30,228.38999938964844,224.8800048828125,225.52000427246094,228.11000061035156,3953500
2021-05-03,230.92999267578125,227.2100067138672,230.0,228.1699981689453,3182900
2021-05-04,234.0,225.35000610351562,227.0,233.41000366210938,4040700
2021-05-05,239.3300018310547,231.85000610351562,234.6199951171875,237.8800048828125,3690600
2021-05-06,240.97999572753906,236.0,238.0,237.07000732421875,4527000
2021-05-07,241.88999938964844,233.16000366210938,235.63999938964844,240.99000549316406,3327900
2021-05-10,245.77999877929688,242.58999633789062,243.5,242.61000061035156,3752900
2021-05-11,242.99000549316406,236.5399932861328,238.77999877929688,239.3000030517578,3163100
2021-05-12,243.22999572753906,236.44000244140625,241.27000427246094,237.32000732421875,3668500
2021-05-13,240.99000549316406,234.57000732421875,236.0399932861328,240.07000732421875,2228100
2021-05-14,243.35000610351562,240.0800018310547,242.0,242.22999572753906,2041600
2021-05-17,245.4499969482422,241.1199951171875,242.74000549316406,244.7899932861328,1998400
2021-05-18,245.5399932861328,239.41000366210938,244.7899932861328,239.47000122070312,2436200
2021-05-19,237.0800018310547,231.94000244140625,236.10000610351562,236.8699951171875,3143100
2021-05-20,237.60000610351562,232.58999633789062,237.47999572753906,234.99000549316406,3339200
2021-05-21,239.39999389648438,235.00999450683594,236.60000610351562,237.24000549316406,2479100
2021-05-24,239.7100067138672,236.22000122070312,237.69000244140625,239.0500030517578,2372700
2021-05-25,241.88999938964844,236.74000549316406,239.50999450683594,237.1699981689453,2265700
2021-05-26,239.5,236.6199951171875,237.41000366210938,237.7100067138672,2070000
2021-05-27,243.3699951171875,238.92999267578125,241.5,241.27999877929688,3594700
2021-05-28,242.25999450683594,238.7899932861328,241.91000366210938,241.0800018310547,2290700
2021-06-01,244.92999267578125,241.80999755859375,244.00999450683594,242.75999450683594,2476000
2021-06-02,245.10000610351562,240.6999969482422,243.07000732421875,243.4600067138672,2348500
2021-06-03,246.44000244140625,240.8699951171875,242.42999267578125,243.83999633789062,1923200
2021-06-04,246.69000244140625,242.32000732421875,245.1199951171875,244.02000427246094,1837900
2021-06-07,244.3300018310547,238.6199951171875,244.0500030517578,239.75999450683594,2330700
2021-06-08,241.2100067138672,236.05999755859375,239.39999389648438,240.16000366210938,2212300
2021-06-09,239.19000244140625,234.4499969482422,239.0,234.64999389648438,2919600
2021-06-10,236.64999389648438,225.5800018310547,236.13999938964844,225.72999572753906,6281800
2021-06-11,227.9199981689453,220.02999877929688,226.3000030517578,220.6999969482422,8734900
2021-06-14,221.97000122070312,215.60000610351562,220.07000732421875,219.00999450683594,7213300
2021-06-15,220.77999877929688,216.25999450683594,219.88999938964844,219.4600067138672,5055900
2021-06-16,219.38999938964844,216.6999969482422,219.00999450683594,217.16000366210938,4156900
2021-06-17,218.27000427246094,207.8800048828125,216.97000122070312,209.4499969482422,7995300
2021-06-18,211.80999755859375,205.5,206.17999267578125,208.86000061035156,7156400
2021-06-21,215.22999572753906,211.39999389648438,211.5500030517578,213.2100067138672,5633900
2021-06-22,214.8300018310547,211.17999267578125,213.49000549316406,213.1300048828125,3776400
2021-06-23,216.77000427246094,212.5800018310547,213.60000610351562,213.7899932861328,3283400
2021-06-24,221.92999267578125,215.3300018310547,216.5399932861328,219.33999633789062,6827600
2021-06-25,221.75,215.27000427246094,221.17999267578125,216.30999755859375,11274200
2021-06-28,216.77999877929688,213.55999755859375,216.4499969482422,216.27000427246094,3172000
2021-06-29,218.6999969482422,214.58999633789062,218.0399932861328,215.10000610351562,3443400
2021-06-30,217.9499969482422,214.05999755859375,214.6199951171875,217.6300048828125,3249500
2021-07-01,219.7899932861328,216.14999389648438,219.16000366210938,216.7100067138672,2426300
2021-07-02,218.3699951171875,215.5800018310547,217.66000366210938,217.75999450683594,2433600
2021-07-06,217.55999755859375,211.33999633789062,217.41000366210938,213.52000427246094,4348100
2021-07-07,215.05999755859375,211.16000366210938,212.69000244140625,214.69000244140625,2707700
2021-07-08,213.89999389648438,209.92999267578125,210.0,212.11000061035156,3723800
2021-07-09,218.58999633789062,214.39999389648438,215.89999389648438,217.4199981689453,3163800
2021-07-12,218.9499969482422,214.85000610351562,216.02000427246094,218.5800018310547,2509000
2021-07-13,219.0500030517578,214.6999969482422,218.9600067138672,215.19000244140625,2373300
2021-07-14,215.63999938964844,211.22000122070312,215.25999450683594,211.63999938964844,3185200
2021-07-15,213.38999938964844,210.1199951171875,210.27999877929688,211.41000366210938,2737500
2021-07-16,212.6999969482422,207.00999450683594,212.4600067138672,207.9499969482422,4368800
2021-07-19,203.75,199.22999572753906,202.27000427246094,203.0800018310547,5391100
2021-07-20,208.6300048828125,202.30999755859375,203.0399932861328,207.9600067138672,3934300
2021-07-21,210.9600067138672,207.5800018310547,208.72000122070312,210.72999572753906,3407300
2021-07-22,211.3800048828125,208.5399932861328,211.0,209.16000366210938,1931500
2021-07-23,210.3699951171875,207.86000061035156,209.5,209.52999877929688,2302600
2021-07-26,212.07000732421875,209.5,209.83999633789062,211.02999877929688,2157600
2021-07-27,211.05999755859375,207.0,207.52999877929688,209.89999389648438,2472000
2021-07-28,212.69000244140625,208.10000610351562,210.0,211.44000244140625,3246900
2021-07-29,214.50999450683594,209.69000244140625,214.0,212.55999755859375,3419700
2021-07-30,208.6699981689453,203.14999389648438,207.89999389648438,206.75,5834900
2021-08-02,210.89999389648438,204.9499969482422,208.0,205.16000366210938,3977100
2021-08-03,209.2899932861328,203.42999267578125,205.30999755859375,208.5,3580500
2021-08-04,209.58999633789062,204.3699951171875,208.22000122070312,204.52000427246094,2948700
2021-08-05,207.66000366210938,204.6999969482422,205.25,207.19000244140625,2685800
2021-08-06,210.38999938964844,207.64999389648438,209.00999450683594,208.35000610351562,2677100
2021-08-09,209.8800048828125,206.1199951171875,207.2899932861328,208.88999938964844,2747200
2021-08-10,214.89999389648438,208.9600067138672,210.0,214.07000732421875,4193600
2021-08-11,222.57000732421875,214.57000732421875,215.72999572753906,221.66000366210938,7794100
2021-08-12,223.75999450683594,218.47000122070312,222.24000549316406,220.24000549316406,4444500
2021-08-13,220.5500030517578,217.72999572753906,219.8800048828125,218.57000732421875,2049400
2021-08-16,218.0,214.33999633789062,217.36000061035156,217.7100067138672,3132500
2021-08-17,216.38999938964844,210.5800018310547,216.22000122070312,213.44000244140625,4022800
2021-08-18,213.5500030517578,209.72000122070312,212.5,209.80999755859375,2947700
2021-08-19,208.9600067138672,203.2100067138672,208.1699981689453,204.4499969482422,4788100
2021-08-20,207.25999450683594,203.58999633789062,205.4199981689453,204.94000244140625,2765500
2021-08-23,209.75,205.8300018310547,207.25,209.13999938964844,2827400
2021-08-24,213.27000427246094,209.52999877929688,209.75,212.58999633789062,2485900
2021-08-25,215.6999969482422,212.14999389648438,213.1699981689453,214.75999450683594,2599800
2021-08-26,214.50999450683594,210.47999572753906,214.50999450683594,211.24000549316406,2513900
2021-08-27,214.02999877929688,212.22000122070312,212.25999450683594,212.8300018310547,2511400
2021-08-30,213.74000549316406,210.8000030517578,213.22000122070312,211.4499969482422,1922100
2021-08-31,212.3000030517578,210.4199981689453,211.27999877929688,210.8699951171875,2857900
2021-09-01,210.99000549316406,206.61000061035156,210.8699951171875,207.9600067138672,4122900
2021-09-02,212.9499969482422,208.9199981689453,208.9199981689453,211.77999877929688,2921600
2021-09-03,212.8000030517578,210.0,211.14999389648438,210.3699951171875,2512000
2021-09-07,210.33999633789062,207.85000610351562,210.0399932861328,208.22999572753906,2641100
2021-09-08,208.1199951171875,204.77000427246094,207.1199951171875,206.77000427246094,2603100
2021-09-09,208.14999389648438,204.89999389648438,206.5,205.4199981689453,2777900
2021-09-10,207.8800048828125,204.82000732421875,207.10000610351562,205.00999450683594,2551200
2021-09-13,207.86000061035156,203.92999267578125,207.16000366210938,206.1999969482422,2699100
2021-09-14,206.10000610351562,201.63999938964844,206.0399932861328,202.3300018310547,3757600
2021-09-15,206.58999633789062,201.8699951171875,202.1699981689453,205.72999572753906,3342700
2021-09-16,206.38999938964844,202.82000732421875,205.4499969482422,203.60000610351562,3120100
2021-09-17,203.27000427246094,199.4499969482422,202.6300048828125,199.75,6351100
2021-09-20,193.99000549316406,188.47999572753906,193.05999755859375,190.82000732421875,9151100
2021-09-21,192.7100067138672,186.97999572753906,192.0,189.83999633789062,5699900
2021-09-22,194.5,191.16000366210938,192.0,191.35000610351562,3924400
2021-09-23,197.60000610351562,192.85000610351562,192.91000366210938,196.6199951171875,3367800
2021-09-24,197.7899932861328,194.92999267578125,195.64999389648438,196.82000732421875,2199500
2021-09-27,201.99000549316406,197.60000610351562,197.60000610351562,200.0,3033100
2021-09-28,201.88999938964844,198.75,200.1999969482422,200.5500030517578,3247500
2021-09-29,201.16000366210938,197.6999969482422,200.47999572753906,197.8699951171875,2954700
2021-09-30,198.8699951171875,191.6300048828125,198.6199951171875,191.97000122070312,4978100
2021-10-01,195.8699951171875,191.24000549316406,192.89999389648438,194.3300018310547,3695500
2021-10-04,195.91000366210938,192.41000366210938,194.74000549316406,193.1300048828125,2864600
2021-10-05,194.39999389648438,190.72999572753906,192.75999450683594,192.5,3074600
2021-10-06,192.38999938964844,187.8000030517578,190.0,191.86000061035156,3777700
2021-10-07,196.38999938964844,193.61000061035156,193.72999572753906,195.75,3510500
2021-10-08,196.5800018310547,194.74000549316406,195.8000030517578,195.16000366210938,2713200
2021-10-11,197.1699981689453,192.67999267578125,196.33999633789062,192.88999938964844,2015200
2021-10-12,193.5800018310547,189.5800018310547,192.32000732421875,189.9199981689453,4706700
2021-10-13,191.25,187.72000122070312,190.5,188.94000244140625,3253200
2021-10-14,194.8000030517578,192.61000061035156,193.5500030517578,194.3300018310547,5212900
2021-10-15,199.4499969482422,195.3000030517578,195.9600067138672,199.02000427246094,4736300
2021-10-18,198.67999267578125,195.5500030517578,197.3800048828125,198.17999267578125,2809400
2021-10-19,201.47999572753906,198.4600067138672,198.60000610351562,201.13999938964844,2626900
2021-10-20,205.17999267578125,200.52999877929688,201.16000366210938,204.19000244140625,2936000
2021-10-21,202.3000030517578,199.74000549316406,201.60000610351562,202.13999938964844,3071300
2021-10-22,202.35000610351562,199.1999969482422,200.63999938964844,200.64999389648438,2632400
2021-10-25,203.30999755859375,200.50999450683594,201.27999877929688,202.2100067138672,3294700
2021-10-26,202.7899932861328,199.47000122070312,202.75,199.63999938964844,2933600
2021-10-27,200.42999267578125,195.9199981689453,200.25,196.1300048828125,3406700
2021-10-28,204.5,197.0500030517578,197.36000061035156,204.08999633789062,4462700
2021-10-29,209.75,203.24000549316406,207.99000549316406,204.00999450683594,4292200
2021-11-01,206.8800048828125,203.80999755859375,204.2899932861328,205.3800048828125,3215200
2021-11-02,207.80999755859375,203.0,205.75,207.1199951171875,3429600
2021-11-03,206.5800018310547,201.82000732421875,206.25999450683594,203.5500030517578,3137000
2021-11-04,204.88999938964844,202.61000061035156,204.0,203.58999633789062,2543500
2021-11-05,208.8800048828125,205.22999572753906,205.47999572753906,205.8800048828125,2591300
2021-11-08,216.47000122070312,211.25,215.88999938964844,214.25,5944700
2021-11-09,215.57000732421875,208.9600067138672,215.17999267578125,209.80999755859375,3310300
2021-11-10,209.9499969482422,206.42999267578125,209.27000427246094,206.6699981689453,3261800
2021-11-11,210.44000244140625,207.8800048828125,207.8800048828125,208.52999877929688,4819800
2021-11-12,210.69000244140625,208.3000030517578,209.35000610351562,209.27000427246094,2018000
2021-11-15,210.69000244140625,206.75999450683594,210.0,207.7100067138672,2392600
2021-11-16,208.17999267578125,205.25999450683594,208.0,205.42999267578125,2138000
2021-11-17,205.19000244140625,200.85000610351562,205.0,202.97999572753906,3135700
2021-11-18,203.7100067138672,200.66000366210938,203.27000427246094,201.4199981689453,2119900
2021-11-19,202.9199981689453,199.66000366210938,200.9199981689453,200.44000244140625,2980100
2021-11-22,204.52999877929688,200.08999633789062,201.49000549316406,202.3800048828125,2596500
2021-11-23,205.57000732421875,201.58999633789062,203.0500030517578,205.3300018310547,3127100
2021-11-24,208.25999450683594,203.0800018310547,203.66000366210938,207.07000732421875,3880500
2021-11-26,201.4499969482422,196.61000061035156,201.0,198.72999572753906,3496000
2021-11-29,201.5,193.27999877929688,201.22999572753906,195.9199981689453,4559900
2021-11-30,196.77999877929688,191.5500030517578,193.83999633789062,193.35000610351562,6358000
2021-12-01,198.42999267578125,191.36000061035156,197.5800018310547,191.47000122070312,3425300
2021-12-02,197.6199951171875,191.80999755859375,192.30999755859375,196.7899932861328,3445700
2021-12-03,199.38999938964844,195.74000549316406,197.6699981689453,197.8000030517578,3250900
2021-12-06,203.25999450683594,198.33999633789062,199.5800018310547,201.27999877929688,2838400
2021-12-07,206.2100067138672,203.07000732421875,203.2899932861328,204.49000549316406,2818000
2021-12-08,206.1999969482422,203.61000061035156,204.41000366210938,204.19000244140625,2341200
2021-12-09,204.97000122070312,200.8800048828125,203.10000610351562,204.1300048828125,1646600
2021-12-10,205.89999389648438,202.11000061035156,205.39999389648438,203.4600067138672,3315200
2021-12-13,204.25,200.4499969482422,203.82000732421875,201.25,1868500
2021-12-14,203.97999572753906,199.8000030517578,200.0,201.63999938964844,2248800
2021-12-15,202.60000610351562,198.63999938964844,201.0,202.5500030517578,2193700
2021-12-16,208.22999572753906,204.64999389648438,205.0,206.1699981689453,2856800
2021-12-17,205.25,201.22999572753906,204.9499969482422,201.3699951171875,6079600
2021-12-20,197.5500030517578,193.05999755859375,197.5500030517578,195.4600067138672,3605100
2021-12-21,199.02000427246094,196.74000549316406,197.0,198.30999755859375,2303400
2021-12-22,203.39999389648438,200.8300018310547,200.97999572753906,202.14999389648438,3558700
2021-12-23,207.3000030517578,203.2899932861328,203.4199981689453,206.1999969482422,2669600
2021-12-27,206.89999389648438,205.13999938964844,205.94000244140625,206.3800048828125,1711200
2021-12-28,208.25999450683594,206.13999938964844,206.17999267578125,206.6199951171875,1393000
2021-12-29,208.5500030517578,206.0800018310547,206.27000427246094,207.3300018310547,1334900
2021-12-30,208.91000366210938,205.92999267578125,207.3300018310547,206.0800018310547,1465900
2021-12-31,207.74000549316406,205.6699981689453,206.1999969482422,206.74000549316406,1374500
2022-01-03,208.60000610351562,205.8000030517578,207.3300018310547,207.0,2055600
2022-01-04,218.9199981689453,207.94000244140625,208.27999877929688,218.0800018310547,5242300
2022-01-05,223.36000061035156,218.17999267578125,218.17999267578125,219.75,5378200
2022-01-06,222.7100067138672,218.05999755859375,221.49000549316406,221.99000549316406,3913200
2022-01-07,225.97000122070312,222.22999572753906,222.5,224.19000244140625,3673400
2022-01-10,225.75,220.61000061035156,224.9499969482422,221.63999938964844,3734900
2022-01-11,222.08999633789062,216.58999633789062,222.0,219.9499969482422,2944300
2022-01-12,223.69000244140625,220.07000732421875,222.1199951171875,222.39999389648438,2506900
2022-01-13,227.8800048828125,222.63999938964844,222.88999938964844,227.0,5002300
2022-01-14,229.63999938964844,223.5800018310547,224.72000122070312,228.94000244140625,3970600
2022-01-18,230.42999267578125,226.86000061035156,227.7100067138672,229.8699951171875,5411900
2022-01-19,229.80999755859375,220.92999267578125,229.66000366210938,221.66000366210938,4991700
2022-01-20,221.8699951171875,216.0399932861328,221.0800018310547,216.6300048828125,3545600
2022-01-21,217.50999450683594,212.4199981689453,217.50999450683594,214.08999633789062,3754700
2022-01-24,214.97000122070312,206.66000366210938,211.16000366210938,214.3300018310547,5107300
2022-01-25,216.8300018310547,207.10000610351562,212.0800018310547,214.30999755859375,4554300
2022-01-26,218.8800048828125,212.24000549316406,215.0,214.2899932861328,3558500
2022-01-27,217.89999389648438,210.14999389648438,215.2100067138672,212.1699981689453,3678100
2022-01-28,208.0,196.8000030517578,205.58999633789062,201.16000366210938,10747300
2022-01-31,201.60000610351562,194.67999267578125,199.4499969482422,201.55999755859375,6179000
2022-02-01,205.7899932861328,200.5399932861328,200.8000030517578,205.35000610351562,4026400
2022-02-02,205.8000030517578,201.39999389648438,203.1999969482422,204.94000244140625,3492300
2022-02-03,205.8699951171875,200.08999633789062,205.0,200.58999633789062,2748200
2022-02-04,201.00999450683594,196.49000549316406,200.2100067138672,198.41000366210938,3930800
2022-02-07,201.52999877929688,198.02999877929688,198.83999633789062,199.82000732421875,2402000
2022-02-08,202.30999755859375,199.22999572753906,200.25999450683594,201.5,2407100
2022-02-09,204.10000610351562,202.08999633789062,202.63999938964844,203.60000610351562,2743700
2022-02-10,206.75,201.55999755859375,202.57000732421875,203.07000732421875,3538500
2022-02-11,204.64999389648438,200.1300048828125,203.4199981689453,201.24000549316406,3826700
2022-02-14,201.6999969482422,198.11000061035156,200.9499969482422,199.88999938964844,2730500
2022-02-15,204.4499969482422,200.00999450683594,200.6999969482422,203.41000366210938,2752600
2022-02-16,205.4199981689453,203.0,203.11000061035156,203.63999938964844,2253900
2022-02-17,201.75999450683594,194.44000244140625,201.0,194.74000549316406,4699600
2022-02-18,195.6199951171875,191.17999267578125,193.36000061035156,191.9499969482422,4385200
2022-02-22,194.89999389648438,190.5500030517578,191.9499969482422,191.2100067138672,3488000
2022-02-23,192.32000732421875,186.3699951171875,191.72000122070312,186.6699981689453,3550400
2022-02-24,185.27000427246094,179.6699981689453,182.02999877929688,184.69000244140625,5919500
2022-02-25,187.92999267578125,184.1199951171875,184.94000244140625,187.05999755859375,3594600
2022-02-28,188.77000427246094,183.6699981689453,184.33999633789062,187.5800018310547,5168500
2022-03-01,188.22000122070312,180.63999938964844,187.77000427246094,182.8300018310547,5110600
2022-03-02,193.55999755859375,185.0,185.1999969482422,192.61000061035156,5849900
2022-03-03,196.5800018310547,192.33999633789062,193.32000732421875,194.85000610351562,4429700
2022-03-04,196.00999450683594,190.30999755859375,191.10000610351562,195.66000366210938,4334700
2022-03-07,203.5,193.6199951171875,194.7899932861328,196.6999969482422,6912300
2022-03-08,214.88999938964844,203.0,203.8699951171875,210.0,9318600
2022-03-09,213.60000610351562,207.4499969482422,212.57000732421875,209.77999877929688,4798300
2022-03-10,217.52000427246094,208.17999267578125,209.38999938964844,211.7899932861328,4886300
2022-03-11,217.77000427246094,212.3000030517578,212.3000030517578,214.8300018310547,4045500
2022-03-14,218.47999572753906,212.92999267578125,216.3000030517578,215.44000244140625,3530700
2022-03-15,217.3800048828125,210.50999450683594,216.1199951171875,216.4600067138672,4364200
2022-03-16,219.49000549316406,212.32000732421875,217.5,216.0800018310547,4378700
2022-03-17,221.77999877929688,214.33999633789062,215.32000732421875,221.6999969482422,3600400
2022-03-18,221.6999969482422,218.0,219.47999572753906,220.91000366210938,4105100
2022-03-21,227.0500030517578,220.99000549316406,221.0,223.7100067138672,2902200
2022-03-22,225.85000610351562,221.33999633789062,224.4600067138672,222.7100067138672,2461500
2022-03-23,224.77999877929688,221.69000244140625,221.69000244140625,222.1699981689453,2001700
2022-03-24,225.0,221.50999450683594,222.5399932861328,222.2100067138672,2110900
2022-03-25,223.8000030517578,221.13999938964844,222.08999633789062,223.36000061035156,1581100
2022-03-28,222.67999267578125,219.0399932861328,222.33999633789062,221.85000610351562,3072500
2022-03-29,221.42999267578125,216.5399932861328,220.8000030517578,221.0399932861328,3667800
2022-03-30,225.8800048828125,220.6999969482422,222.0,223.0800018310547,2507400
2022-03-31,225.19000244140625,222.42999267578125,223.2100067138672,222.82000732421875,3152100
2022-04-01,225.52000427246094,218.1699981689453,224.35000610351562,219.77000427246094,2618300
2022-04-04,221.35000610351562,216.60000610351562,219.16000366210938,220.80999755859375,2181300
2022-04-05,222.3699951171875,215.13999938964844,220.0,216.02000427246094,3582100
2022-04-06,217.1300048828125,213.5500030517578,215.1199951171875,216.2100067138672,2783300
2022-04-07,216.30999755859375,213.55999755859375,215.4600067138672,215.89999389648438,2253600
2022-04-08,217.8800048828125,214.02999877929688,215.7899932861328,217.02999877929688,2450200
2022-04-11,218.75999450683594,215.75,217.02999877929688,216.0500030517578,2494700
2022-04-12,219.47999572753906,214.97999572753906,215.4499969482422,216.6999969482422,2508200
2022-04-13,219.67999267578125,216.39999389648438,216.92999267578125,218.27000427246094,1898900
2022-04-14,229.22000122070312,218.61000061035156,219.91000366210938,227.80999755859375,5337900
2022-04-18,234.3800048828125,228.0,228.0,229.9199981689453,3644000
2022-04-19,232.94000244140625,227.57000732421875,230.25,232.16000366210938,2689400
2022-04-20,236.3699951171875,232.5800018310547,233.5500030517578,235.0800018310547,2907700
2022-04-21,237.89999389648438,231.64999389648438,237.24000549316406,232.57000732421875,3571400
2022-04-22,229.7899932861328,215.60000610351562,228.39999389648438,216.3000030517578,5053700
2022-04-25,217.0,209.57000732421875,215.30999755859375,216.6999969482422,4145500
