Date,High_CMI,Low_CMI,Open_CMI,Close_CMI,Volume_CMI
2018-08-29,145.27000427246094,142.5,145.08999633789062,143.91000366210938,1110400
2018-08-30,143.94000244140625,141.22999572753906,143.69000244140625,141.55999755859375,1340500
2018-08-31,142.22000122070312,140.7899932861328,141.10000610351562,141.8000030517578,1285900
2018-09-04,141.97999572753906,139.0399932861328,141.17999267578125,139.99000549316406,1618500
2018-09-05,142.5800018310547,139.14999389648438,139.6699981689453,142.44000244140625,1994500
2018-09-06,143.5399932861328,140.1699981689453,141.61000061035156,140.91000366210938,1304000
2018-09-07,142.75999450683594,139.2899932861328,140.75999450683594,141.02999877929688,1322100
2018-09-10,144.0,141.1999969482422,141.22000122070312,142.41000366210938,890200
2018-09-11,143.5399932861328,140.3000030517578,141.49000549316406,143.0500030517578,1006800
2018-09-12,142.64999389648438,139.27999877929688,141.75,142.07000732421875,1557900
2018-09-13,144.0,141.22999572753906,143.14999389648438,142.25999450683594,1436100
2018-09-14,143.38999938964844,141.55999755859375,142.39999389648438,143.1999969482422,1026600
2018-09-17,145.6699981689453,143.1999969482422,143.1999969482422,144.49000549316406,1084800
2018-09-18,145.9199981689453,143.08999633789062,144.4499969482422,145.5800018310547,1240300
2018-09-19,149.4199981689453,145.33999633789062,145.8699951171875,148.3300018310547,1251900
2018-09-20,151.8699951171875,149.2899932861328,149.52999877929688,150.83999633789062,1547200
2018-09-21,151.8300018310547,150.0,151.27999877929688,151.02000427246094,2175000
2018-09-24,150.6699981689453,148.6199951171875,150.52000427246094,149.0800018310547,1922100
2018-09-25,149.72000122070312,147.69000244140625,149.07000732421875,148.22000122070312,1477800
2018-09-26,148.75,146.8300018310547,148.02000427246094,147.02999877929688,987200
2018-09-27,148.33999633789062,146.1300048828125,147.25,147.19000244140625,920800
2018-09-28,146.77999877929688,145.58999633789062,146.5,146.07000732421875,1880900
2018-10-01,149.02000427246094,147.25,147.77000427246094,147.99000549316406,1207200
2018-10-02,149.80999755859375,147.61000061035156,148.35000610351562,148.9499969482422,1025000
2018-10-03,151.86000061035156,148.66000366210938,149.1300048828125,150.58999633789062,1082700
2018-10-04,153.47000122070312,151.36000061035156,152.6699981689453,152.49000549316406,1578900
2018-10-05,152.94000244140625,150.22999572753906,152.32000732421875,151.27999877929688,1280500
2018-10-08,153.2899932861328,150.10000610351562,150.44000244140625,152.83999633789062,1821400
2018-10-09,153.94000244140625,149.61000061035156,153.27000427246094,150.8300018310547,1420200
2018-10-10,151.0,147.25999450683594,151.0,147.86000061035156,1802900
2018-10-11,149.22999572753906,144.5800018310547,147.25,145.47000122070312,1712900
2018-10-12,147.8300018310547,143.07000732421875,147.58999633789062,145.24000549316406,1795300
2018-10-15,147.77999877929688,145.2100067138672,145.41000366210938,146.05999755859375,963000
2018-10-16,147.6699981689453,145.75,147.3699951171875,147.41000366210938,1060900
2018-10-17,147.3000030517578,144.58999633789062,146.5800018310547,146.19000244140625,1133900
2018-10-18,145.83999633789062,140.60000610351562,145.83999633789062,141.1999969482422,2090700
2018-10-19,142.0,139.13999938964844,141.47999572753906,139.9600067138672,1743300
2018-10-22,140.64999389648438,138.1199951171875,140.64999389648438,139.92999267578125,1174500
2018-10-23,136.02000427246094,131.1199951171875,134.80999755859375,134.63999938964844,2746500
2018-10-24,135.44000244140625,127.81999969482422,134.67999267578125,128.07000732421875,2133500
2018-10-25,131.10000610351562,128.1199951171875,129.5800018310547,128.3699951171875,3334500
2018-10-26,129.5399932861328,124.87000274658203,126.80999755859375,128.77000427246094,2180300
2018-10-29,134.16000366210938,129.30999755859375,131.05999755859375,131.3800048828125,2336900
2018-10-30,134.99000549316406,124.72000122070312,129.72999572753906,134.39999389648438,3202900
2018-10-31,139.35000610351562,136.22999572753906,137.11000061035156,136.69000244140625,3325100
2018-11-01,144.24000549316406,137.52000427246094,137.69000244140625,142.19000244140625,1520300
2018-11-02,144.72000122070312,141.25,143.16000366210938,141.8300018310547,1356000
2018-11-05,144.9600067138672,141.39999389648438,141.8000030517578,143.8300018310547,1425400
2018-11-06,145.8000030517578,142.47000122070312,142.89999389648438,145.11000061035156,855200
2018-11-07,146.8300018310547,143.19000244140625,146.75999450683594,146.72999572753906,1855800
2018-11-08,147.9199981689453,145.24000549316406,146.0800018310547,146.25,1176700
2018-11-09,145.85000610351562,141.94000244140625,144.92999267578125,143.07000732421875,2661700
2018-11-12,145.63999938964844,142.27999877929688,143.58999633789062,144.36000061035156,949700
2018-11-13,147.61000061035156,144.0399932861328,145.07000732421875,144.5,1593100
2018-11-14,147.50999450683594,144.19000244140625,144.8000030517578,145.83999633789062,1288400
2018-11-15,148.72999572753906,143.47999572753906,144.33999633789062,147.4600067138672,2057900
2018-11-16,149.02999877929688,146.9199981689453,147.3000030517578,147.11000061035156,1814700
2018-11-19,147.64999389648438,145.25999450683594,146.14999389648438,145.72000122070312,2223400
2018-11-20,145.0800018310547,141.1300048828125,144.6300048828125,143.1699981689453,1312400
2018-11-21,147.24000549316406,142.8300018310547,143.3300018310547,145.0,867700
2018-11-23,145.69000244140625,143.77999877929688,143.91000366210938,144.80999755859375,451700
2018-11-26,148.85000610351562,145.85000610351562,146.25999450683594,147.19000244140625,1119000
2018-11-27,147.3699951171875,144.3300018310547,146.4600067138672,145.17999267578125,1358700
2018-11-28,148.55999755859375,143.6699981689453,145.82000732421875,148.55999755859375,860400
2018-11-29,149.08999633789062,146.77999877929688,148.3699951171875,148.1999969482422,997500
2018-11-30,151.5800018310547,148.17999267578125,148.25999450683594,151.05999755859375,1415800
2018-12-03,156.49000549316406,151.3300018310547,154.86000061035156,152.47000122070312,1820400
2018-12-04,151.9199981689453,146.19000244140625,151.9199981689453,146.3699951171875,1674300
2018-12-06,143.3800048828125,137.55999755859375,142.9499969482422,142.2899932861328,1945700
2018-12-07,144.88999938964844,137.5800018310547,142.49000549316406,138.60000610351562,1329900
2018-12-10,138.41000366210938,133.61000061035156,137.49000549316406,136.2899932861328,1275200
2018-12-11,139.35000610351562,133.30999755859375,138.57000732421875,134.39999389648438,1173200
2018-12-12,138.3300018310547,135.8300018310547,136.36000061035156,135.97000122070312,1410200
2018-12-13,137.58999633789062,133.8300018310547,136.4499969482422,134.47000122070312,1426400
2018-12-14,135.6199951171875,132.3800048828125,132.86000061035156,133.83999633789062,1110600
2018-12-17,135.3800048828125,130.92999267578125,133.4499969482422,131.4499969482422,1539000
2018-12-18,134.25,129.94000244140625,132.85000610351562,131.33999633789062,1618400
2018-12-19,135.39999389648438,129.25,131.64999389648438,130.88999938964844,2176900
2018-12-20,133.02999877929688,128.5,129.88999938964844,130.11000061035156,1646900
2018-12-21,133.1999969482422,127.72000122070312,130.24000549316406,128.22000122070312,2362000
2018-12-24,128.00999450683594,125.41999816894531,127.95999908447266,125.48999786376953,904300
2018-12-26,131.1300048828125,124.4000015258789,125.66000366210938,131.07000732421875,1460600
2018-12-27,132.5800018310547,126.0199966430664,128.6300048828125,132.5800018310547,1138600
2018-12-28,134.42999267578125,130.75999450683594,133.07000732421875,131.66000366210938,1072000
2018-12-31,133.69000244140625,131.8699951171875,132.39999389648438,133.63999938964844,895900
2019-01-02,134.1300048828125,130.92999267578125,131.22000122070312,133.3800048828125,1172500
2019-01-03,132.8300018310547,130.02999877929688,132.41000366210938,130.74000549316406,1192400
2019-01-04,136.2899932861328,132.27000427246094,132.3300018310547,136.1699981689453,1244100
2019-01-07,138.72000122070312,135.2899932861328,136.13999938964844,136.83999633789062,1114200
2019-01-08,140.05999755859375,136.9199981689453,138.27999877929688,137.1999969482422,1314400
2019-01-09,139.13999938964844,136.77999877929688,138.38999938964844,137.47000122070312,1734800
2019-01-10,139.49000549316406,135.77999877929688,136.52999877929688,139.3300018310547,1432300
2019-01-11,140.10000610351562,138.2100067138672,139.02000427246094,139.5399932861328,1152600
2019-01-14,140.5399932861328,137.5800018310547,138.75999450683594,140.22999572753906,1547600
2019-01-15,140.64999389648438,138.10000610351562,140.42999267578125,138.89999389648438,1435400
2019-01-16,141.6999969482422,138.72999572753906,139.07000732421875,141.3699951171875,1191800
2019-01-17,145.61000061035156,140.50999450683594,140.50999450683594,145.10000610351562,1259400
2019-01-18,150.72999572753906,146.25,146.3300018310547,150.55999755859375,1963100
2019-01-22,149.8800048828125,145.80999755859375,149.47000122070312,146.17999267578125,1869800
2019-01-23,147.1199951171875,143.39999389648438,146.72000122070312,143.4499969482422,1650300
2019-01-24,144.49000549316406,142.5800018310547,143.33999633789062,143.88999938964844,1480900
2019-01-25,147.39999389648438,145.8000030517578,145.97999572753906,146.83999633789062,1026600
2019-01-28,144.1300048828125,140.8800048828125,144.1300048828125,142.82000732421875,1294400
2019-01-29,146.61000061035156,143.63999938964844,144.08999633789062,146.3800048828125,1075300
2019-01-30,147.7899932861328,144.24000549316406,147.74000549316406,146.36000061035156,1158400
2019-01-31,147.32000732421875,144.75,146.1699981689453,147.11000061035156,1651600
2019-02-01,147.8000030517578,145.8000030517578,147.22000122070312,146.7100067138672,1502200
2019-02-04,148.82000732421875,145.91000366210938,146.8800048828125,148.75,1345700
2019-02-05,149.9199981689453,147.32000732421875,148.47999572753906,149.82000732421875,1674800
2019-02-06,150.97000122070312,146.24000549316406,147.47000122070312,149.35000610351562,2116500
2019-02-07,150.74000549316406,148.39999389648438,149.41000366210938,149.6199951171875,1141600
2019-02-08,149.25999450683594,146.52999877929688,148.41000366210938,148.27999877929688,891200
2019-02-11,149.11000061035156,147.44000244140625,148.16000366210938,148.17999267578125,1272200
2019-02-12,152.16000366210938,148.97999572753906,149.11000061035156,151.7899932861328,1129100
2019-02-13,153.47000122070312,151.4199981689453,152.44000244140625,152.7100067138672,1137300
2019-02-14,152.42999267578125,151.0,151.5800018310547,151.38999938964844,810500
2019-02-15,155.5,151.74000549316406,152.32000732421875,155.47000122070312,1350200
2019-02-19,155.30999755859375,153.4600067138672,155.0800018310547,153.66000366210938,1820200
2019-02-20,155.8699951171875,152.7899932861328,154.11000061035156,155.38999938964844,1497900
2019-02-21,155.33999633789062,152.97000122070312,153.49000549316406,154.07000732421875,1163900
2019-02-22,156.22999572753906,154.1199951171875,154.55999755859375,155.44000244140625,1384300
2019-02-25,157.1699981689453,155.2100067138672,156.89999389648438,156.0800018310547,978800
2019-02-26,157.0399932861328,154.02999877929688,154.8300018310547,155.30999755859375,1664300
2019-02-27,156.17999267578125,154.0,155.72000122070312,155.36000061035156,1132400
2019-02-28,154.97999572753906,153.7100067138672,154.97999572753906,154.08999633789062,1002000
2019-03-01,155.91000366210938,153.75999450683594,155.22000122070312,154.41000366210938,1496100
2019-03-04,156.1300048828125,153.32000732421875,155.50999450683594,155.0399932861328,1142600
2019-03-05,156.17999267578125,154.4499969482422,154.4499969482422,154.49000549316406,1032600
2019-03-06,155.4199981689453,153.8300018310547,154.4499969482422,154.52000427246094,1070800
2019-03-07,155.0800018310547,151.8800048828125,153.89999389648438,154.2899932861328,1333700
2019-03-08,155.1999969482422,152.74000549316406,152.75999450683594,154.57000732421875,1402200
2019-03-11,158.24000549316406,154.11000061035156,154.58999633789062,158.0399932861328,1606100
2019-03-12,158.88999938964844,157.25,158.4499969482422,158.4199981689453,1924800
2019-03-13,159.0,156.64999389648438,159.0,156.9600067138672,1798200
2019-03-14,157.8300018310547,156.3000030517578,156.72999572753906,157.11000061035156,1707500
2019-03-15,158.08999633789062,156.5500030517578,157.11000061035156,157.41000366210938,3532800
2019-03-18,160.61000061035156,157.58999633789062,157.6999969482422,160.5500030517578,1340100
2019-03-19,162.33999633789062,159.55999755859375,161.22000122070312,160.11000061035156,1498700
2019-03-20,159.77000427246094,156.3699951171875,159.47999572753906,157.75999450683594,1462000
2019-03-21,159.1999969482422,157.08999633789062,157.08999633789062,158.6199951171875,711900
2019-03-22,157.80999755859375,154.94000244140625,157.63999938964844,155.6300048828125,1348400
2019-03-25,156.74000549316406,155.38999938964844,155.5,156.4499969482422,898300
2019-03-26,158.33999633789062,155.7100067138672,157.58999633789062,156.27000427246094,981300
2019-03-27,156.52999877929688,154.8699951171875,156.47000122070312,155.5500030517578,1371600
2019-03-28,156.85000610351562,155.24000549316406,155.89999389648438,155.99000549316406,1199900
2019-03-29,157.94000244140625,156.38999938964844,157.25,157.8699951171875,1379600
2019-04-01,162.60000610351562,159.35000610351562,159.67999267578125,162.3300018310547,1436600
2019-04-02,163.7899932861328,161.6300048828125,162.50999450683594,161.8300018310547,986400
2019-04-03,162.77000427246094,160.97000122070312,162.19000244140625,161.4499969482422,640700
2019-04-04,163.63999938964844,160.42999267578125,160.9499969482422,163.42999267578125,801600
2019-04-05,164.42999267578125,162.92999267578125,163.5,163.27000427246094,948600
2019-04-08,163.55999755859375,162.16000366210938,163.0,163.19000244140625,534300
2019-04-09,162.86000061035156,160.25999450683594,162.16000366210938,161.7100067138672,911300
2019-04-10,163.1999969482422,161.24000549316406,162.32000732421875,162.5399932861328,545800
2019-04-11,165.0,162.0800018310547,162.67999267578125,164.55999755859375,613800
2019-04-12,166.8000030517578,164.7100067138672,165.60000610351562,166.07000732421875,991000
2019-04-15,166.6699981689453,164.55999755859375,166.0800018310547,164.97000122070312,1587000
2019-04-16,167.75999450683594,165.10000610351562,166.6199951171875,167.22000122070312,970000
2019-04-17,169.3699951171875,165.75,168.1300048828125,165.9600067138672,979600
2019-04-18,168.22000122070312,166.0,166.4499969482422,167.83999633789062,1511600
2019-04-22,167.05999755859375,165.4199981689453,167.0500030517578,165.9600067138672,755600
2019-04-23,167.4199981689453,164.60000610351562,166.0,166.80999755859375,1206000
2019-04-24,167.92999267578125,165.5,166.42999267578125,166.1699981689453,699100
2019-04-25,165.77000427246094,161.67999267578125,165.0399932861328,162.13999938964844,970500
2019-04-26,163.52999877929688,161.82000732421875,162.6999969482422,163.33999633789062,1223100
2019-04-29,164.3800048828125,162.72000122070312,163.64999389648438,164.13999938964844,1498600
2019-04-30,169.4499969482422,163.8300018310547,167.5399932861328,166.2899932861328,1885100
2019-05-01,168.4499969482422,164.97000122070312,166.50999450683594,165.47000122070312,1327000
2019-05-02,166.60000610351562,163.8000030517578,165.22999572753906,166.1699981689453,1208400
2019-05-03,169.27999877929688,166.17999267578125,166.52999877929688,169.19000244140625,1296700
2019-05-06,167.83999633789062,164.14999389648438,165.63999938964844,167.60000610351562,1165700
2019-05-07,166.85000610351562,163.97999572753906,165.97000122070312,165.61000061035156,1184000
2019-05-08,166.7899932861328,164.27000427246094,165.47000122070312,165.35000610351562,755400
2019-05-09,165.5,161.44000244140625,163.25999450683594,165.33999633789062,1373700
2019-05-10,165.75,161.2899932861328,164.60000610351562,165.38999938964844,928900
2019-05-13,162.41000366210938,158.05999755859375,162.41000366210938,158.88999938964844,1436500
2019-05-14,161.25999450683594,158.52000427246094,159.4499969482422,160.75999450683594,1232100
2019-05-15,161.9600067138672,157.9199981689453,159.8000030517578,161.4199981689453,1036500
2019-05-16,163.3300018310547,161.89999389648438,162.47000122070312,162.50999450683594,836900
2019-05-17,161.11000061035156,158.83999633789062,160.8000030517578,159.24000549316406,1109400
2019-05-20,161.33999633789062,158.55999755859375,158.55999755859375,161.17999267578125,1133500
2019-05-21,164.52999877929688,162.35000610351562,162.39999389648438,164.24000549316406,1098100
2019-05-22,164.4600067138672,162.63999938964844,163.89999389648438,163.5,1095200
2019-05-23,160.1999969482422,157.74000549316406,159.2100067138672,159.25,1283000
2019-05-24,161.52000427246094,159.2899932861328,160.47000122070312,159.9199981689453,935800
2019-05-28,161.6699981689453,158.67999267578125,160.33999633789062,158.6999969482422,1596100
2019-05-29,159.13999938964844,156.24000549316406,157.58999633789062,157.91000366210938,1076800
2019-05-30,159.97000122070312,157.86000061035156,158.82000732421875,158.52999877929688,1063500
2019-05-31,155.24000549316406,150.47999572753906,154.89999389648438,150.75999450683594,1640700
2019-06-03,153.94000244140625,150.77999877929688,150.89999389648438,152.36000061035156,1653100
2019-06-04,156.36000061035156,152.89999389648438,154.35000610351562,156.33999633789062,1743400
2019-06-05,159.66000366210938,154.97000122070312,157.7100067138672,159.5500030517578,1515400
2019-06-06,161.22000122070312,158.61000061035156,159.1199951171875,160.77000427246094,983800
2019-06-07,163.02000427246094,160.00999450683594,161.39999389648438,161.9499969482422,803400
2019-06-10,164.83999633789062,162.4499969482422,163.10000610351562,163.0800018310547,885100
2019-06-11,167.25999450683594,164.02000427246094,165.17999267578125,164.2100067138672,1062400
2019-06-12,164.16000366210938,162.1699981689453,164.0800018310547,163.07000732421875,1068900
2019-06-13,164.41000366210938,162.0,163.52000427246094,164.36000061035156,836700
2019-06-14,164.2100067138672,161.55999755859375,164.2100067138672,163.86000061035156,958600
2019-06-17,164.14999389648438,161.97000122070312,163.92999267578125,162.27999877929688,787100
2019-06-18,168.0,163.08999633789062,163.08999633789062,166.83999633789062,1031900
2019-06-19,168.17999267578125,165.97000122070312,166.77000427246094,167.9499969482422,1064300
2019-06-20,171.83999633789062,168.77999877929688,170.0,171.60000610351562,1556600
2019-06-21,171.60000610351562,169.5,171.4199981689453,169.9600067138672,1713600
2019-06-24,171.30999755859375,169.33999633789062,170.22000122070312,170.16000366210938,1163100
2019-06-25,170.6999969482422,167.92999267578125,170.6999969482422,168.85000610351562,1987500
2019-06-26,170.17999267578125,168.61000061035156,169.6999969482422,168.91000366210938,831600
2019-06-27,169.86000061035156,166.86000061035156,169.30999755859375,168.25,705600
2019-06-28,171.44000244140625,168.5399932861328,169.02999877929688,171.33999633789062,2680500
2019-07-01,173.77000427246094,170.24000549316406,173.0,172.86000061035156,2381900
2019-07-02,171.6300048828125,169.25999450683594,171.05999755859375,170.1999969482422,1164900
2019-07-03,172.00999450683594,168.88999938964844,171.7100067138672,170.24000549316406,756700
2019-07-05,169.64999389648438,165.77000427246094,168.9600067138672,169.14999389648438,829200
2019-07-08,170.0,168.25999450683594,168.99000549316406,169.05999755859375,996300
2019-07-09,168.4600067138672,166.10000610351562,167.8300018310547,167.2899932861328,1231300
2019-07-10,169.10000610351562,167.02999877929688,168.0,167.39999389648438,827100
2019-07-11,168.89999389648438,166.08999633789062,168.39999389648438,168.86000061035156,951500
2019-07-12,172.08999633789062,169.64999389648438,169.67999267578125,171.08999633789062,1254200
2019-07-15,172.36000061035156,169.9199981689453,171.5800018310547,171.1199951171875,650500
2019-07-16,172.60000610351562,169.32000732421875,170.00999450683594,172.35000610351562,750200
2019-07-17,172.22000122070312,169.0399932861328,172.08999633789062,169.2899932861328,1075300
2019-07-18,169.6999969482422,166.64999389648438,169.11000061035156,167.94000244140625,959100
2019-07-19,175.17999267578125,168.6699981689453,168.97999572753906,172.8000030517578,1904600
2019-07-22,173.6699981689453,170.38999938964844,173.27000427246094,170.72999572753906,1038500
2019-07-23,173.5500030517578,170.69000244140625,171.49000549316406,173.3699951171875,1144500
2019-07-24,175.91000366210938,171.5500030517578,172.33999633789062,175.3699951171875,1026500
2019-07-25,175.5399932861328,172.9499969482422,175.02000427246094,174.9600067138672,940900
2019-07-26,175.27999877929688,173.13999938964844,174.1999969482422,174.74000549316406,855200
2019-07-29,175.42999267578125,173.3000030517578,174.86000061035156,173.97000122070312,1194100
2019-07-30,166.50999450683594,162.3300018310547,162.5,165.1699981689453,2352200
2019-07-31,166.8000030517578,162.05999755859375,164.75999450683594,164.0,1907100
2019-08-01,165.24000549316406,158.6699981689453,163.8800048828125,159.72999572753906,1435500
2019-08-02,159.60000610351562,157.0500030517578,158.60000610351562,158.67999267578125,1317100
2019-08-05,156.22000122070312,150.00999450683594,155.57000732421875,151.42999267578125,2317900
2019-08-06,154.4199981689453,151.2899932861328,152.50999450683594,154.39999389648438,1223500
2019-08-07,153.77999877929688,149.38999938964844,151.72999572753906,152.25999450683594,1478300
2019-08-08,154.3800048828125,152.3000030517578,152.86000061035156,153.72000122070312,1240600
2019-08-09,153.25,148.41000366210938,152.74000549316406,149.9600067138672,1396000
2019-08-12,150.1699981689453,147.1999969482422,149.41000366210938,148.16000366210938,1089000
2019-08-13,154.25999450683594,147.30999755859375,147.5,151.07000732421875,1413800
2019-08-14,148.99000549316406,144.1300048828125,148.27999877929688,144.49000549316406,1839000
2019-08-15,146.42999267578125,144.0500030517578,144.99000549316406,146.02999877929688,1505600
2019-08-16,150.25999450683594,147.0,147.0,149.25,1237800
2019-08-19,152.14999389648438,148.72000122070312,151.63999938964844,149.0399932861328,2291200
2019-08-20,147.85000610351562,145.77000427246094,147.63999938964844,146.2100067138672,1150500
2019-08-21,149.41000366210938,147.16000366210938,147.91000366210938,147.75999450683594,1014000
2019-08-22,149.4199981689453,145.64999389648438,148.27999877929688,146.67999267578125,1021300
2019-08-23,146.22999572753906,141.13999938964844,145.58999633789062,142.02000427246094,1533200
2019-08-26,143.91000366210938,141.52000427246094,143.66000366210938,143.13999938964844,1197800
2019-08-27,144.94000244140625,142.8000030517578,144.47000122070312,142.8000030517578,1171100
2019-08-28,145.8800048828125,141.52999877929688,142.6300048828125,145.60000610351562,1169200
2019-08-29,149.75,147.07000732421875,147.33999633789062,149.10000610351562,1368300
2019-08-30,151.17999267578125,148.75,150.25,149.27000427246094,939500
2019-09-03,148.22000122070312,144.1199951171875,147.6199951171875,145.91000366210938,1268900
2019-09-04,149.14999389648438,147.5,148.0,148.97000122070312,975200
2019-09-05,156.16000366210938,150.5500030517578,151.05999755859375,154.66000366210938,1563600
2019-09-06,156.19000244140625,153.8699951171875,155.00999450683594,154.89999389648438,1124800
2019-09-09,160.99000549316406,155.10000610351562,155.32000732421875,160.82000732421875,1704800
2019-09-10,165.47000122070312,160.67999267578125,161.27000427246094,163.99000549316406,1836900
2019-09-11,165.5,160.60000610351562,163.5,165.49000549316406,1254700
2019-09-12,166.41000366210938,162.8699951171875,165.33999633789062,165.0500030517578,984500
2019-09-13,167.35000610351562,164.8800048828125,166.1699981689453,165.11000061035156,1058500
2019-09-16,165.39999389648438,163.4600067138672,163.8699951171875,163.6999969482422,1126800
2019-09-17,163.44000244140625,161.30999755859375,163.0,163.02000427246094,1330500
2019-09-18,162.80999755859375,160.11000061035156,162.19000244140625,162.35000610351562,1078300
2019-09-19,164.05999755859375,161.57000732421875,162.89999389648438,162.02000427246094,783700
2019-09-20,163.92999267578125,161.1300048828125,162.05999755859375,161.57000732421875,3617100
2019-09-23,163.50999450683594,160.1999969482422,160.42999267578125,162.19000244140625,1324800
2019-09-24,163.5500030517578,159.82000732421875,163.22000122070312,160.61000061035156,1428100
2019-09-25,162.5,159.08999633789062,160.1199951171875,161.3699951171875,1439200
2019-09-26,162.25,159.39999389648438,161.4199981689453,159.9499969482422,889200
2019-09-27,161.72999572753906,159.27000427246094,161.05999755859375,161.3000030517578,1002300
2019-09-30,163.72999572753906,160.64999389648438,161.1999969482422,162.6699981689453,990500
2019-10-01,165.35000610351562,157.02999877929688,164.02000427246094,157.5399932861328,1310200
2019-10-02,157.0,153.64999389648438,155.4499969482422,154.1199951171875,1250300
2019-10-03,155.0399932861328,151.14999389648438,153.64999389648438,154.99000549316406,1444500
2019-10-04,158.1300048828125,154.80999755859375,154.80999755859375,157.86000061035156,944900
2019-10-07,158.33999633789062,155.86000061035156,157.07000732421875,156.5,831900
2019-10-08,155.22000122070312,152.5500030517578,154.49000549316406,153.13999938964844,1031400
2019-10-09,156.02000427246094,153.52000427246094,154.82000732421875,155.00999450683594,791800
2019-10-10,158.60000610351562,155.19000244140625,155.69000244140625,157.0500030517578,802100
2019-10-11,165.0,160.30999755859375,160.30999755859375,162.75999450683594,1342400
2019-10-14,163.89999389648438,157.85000610351562,159.89999389648438,163.75999450683594,870700
2019-10-15,167.44000244140625,162.2100067138672,163.13999938964844,166.35000610351562,1078000
2019-10-16,168.4499969482422,165.80999755859375,166.1999969482422,166.17999267578125,894400
2019-10-17,168.55999755859375,166.27000427246094,167.30999755859375,167.63999938964844,647700
2019-10-18,170.8800048828125,167.24000549316406,167.85000610351562,170.27999877929688,1223600
2019-10-21,172.86000061035156,170.6999969482422,171.63999938964844,171.32000732421875,962300
2019-10-22,175.5,170.11000061035156,172.33999633789062,175.10000610351562,1274000
2019-10-23,175.30999755859375,172.8800048828125,174.02999877929688,175.19000244140625,971300
2019-10-24,175.72000122070312,173.38999938964844,175.66000366210938,175.42999267578125,914300
2019-10-25,179.17999267578125,175.5800018310547,175.72000122070312,178.52000427246094,1303300
2019-10-28,180.55999755859375,178.07000732421875,180.00999450683594,180.02999877929688,1404500
2019-10-29,179.6300048828125,173.64999389648438,174.63999938964844,177.1199951171875,2666900
2019-10-30,177.77000427246094,172.75999450683594,177.24000549316406,174.58999633789062,1884600
2019-10-31,174.58999633789062,169.91000366210938,174.0800018310547,172.47999572753906,1391400
2019-11-01,176.57000732421875,172.32000732421875,173.67999267578125,176.57000732421875,1963600
2019-11-04,179.55999755859375,176.6699981689453,178.4499969482422,179.17999267578125,1357600
2019-11-05,181.52999877929688,179.0,179.30999755859375,179.92999267578125,1047300
2019-11-06,181.4199981689453,176.57000732421875,179.0800018310547,181.38999938964844,1217700
2019-11-07,184.52000427246094,182.08999633789062,182.82000732421875,182.52999877929688,1665700
2019-11-08,186.72999572753906,182.0,183.97999572753906,186.27000427246094,1249400
2019-11-11,186.6199951171875,184.8699951171875,185.02000427246094,186.44000244140625,906000
2019-11-12,186.5,183.74000549316406,186.2899932861328,184.08999633789062,1130200
2019-11-13,181.85000610351562,179.82000732421875,181.3000030517578,180.69000244140625,909500
2019-11-14,181.82000732421875,179.66000366210938,180.3800048828125,180.83999633789062,748700
2019-11-15,184.4499969482422,181.6300048828125,182.5,184.0,1088200
2019-11-18,183.67999267578125,180.77999877929688,182.1999969482422,183.4600067138672,838300
2019-11-19,184.3699951171875,181.27000427246094,184.25999450683594,182.9600067138672,1916600
2019-11-20,182.69000244140625,179.57000732421875,182.35000610351562,180.6199951171875,1036400
2019-11-21,182.3699951171875,179.57000732421875,180.10000610351562,180.82000732421875,937900
2019-11-22,181.39999389648438,178.74000549316406,181.24000549316406,180.14999389648438,1052000
2019-11-25,184.08999633789062,179.7100067138672,181.1999969482422,184.02000427246094,1412500
2019-11-26,185.13999938964844,182.92999267578125,184.0800018310547,185.0399932861328,917500
2019-11-27,185.19000244140625,182.88999938964844,185.0399932861328,184.80999755859375,896600
2019-11-29,184.0,182.4600067138672,183.6199951171875,182.86000061035156,455200
2019-12-02,184.6300048828125,181.10000610351562,183.38999938964844,181.25999450683594,940200
2019-12-03,178.6999969482422,175.38999938964844,178.6999969482422,178.10000610351562,1016500
2019-12-04,180.6699981689453,178.02000427246094,178.97000122070312,178.0399932861328,957200
2019-12-05,179.36000061035156,177.60000610351562,178.44000244140625,178.72000122070312,899900
2019-12-06,182.19000244140625,180.32000732421875,181.13999938964844,180.41000366210938,713300
2019-12-09,181.3000030517578,179.36000061035156,180.3800048828125,181.0399932861328,683600
2019-12-10,181.00999450683594,178.72000122070312,180.36000061035156,179.64999389648438,936600
2019-12-11,182.49000549316406,180.35000610351562,181.7899932861328,182.11000061035156,959000
2019-12-12,185.63999938964844,180.50999450683594,181.5500030517578,184.8800048828125,1196000
2019-12-13,185.86000061035156,181.50999450683594,183.83999633789062,182.47999572753906,976800
2019-12-16,184.02000427246094,181.67999267578125,181.74000549316406,181.80999755859375,1104700
2019-12-17,182.91000366210938,181.24000549316406,181.92999267578125,182.27000427246094,819400
2019-12-18,182.6199951171875,179.4199981689453,182.6199951171875,180.8000030517578,1162300
2019-12-19,181.44000244140625,178.11000061035156,181.13999938964844,179.3000030517578,1058200
2019-12-20,181.9499969482422,179.24000549316406,181.10000610351562,181.11000061035156,2285900
2019-12-23,182.27000427246094,180.5,181.1300048828125,181.4199981689453,821500
2019-12-24,181.94000244140625,180.91000366210938,181.60000610351562,181.16000366210938,276700
2019-12-26,181.9499969482422,180.66000366210938,181.5500030517578,181.4199981689453,501700
